20  -20.94408158
22  -24.83687118
24  -27.46567622
26  -29.13863609
30  -31.36270224
35  -32.92593213
40  -33.99982477
45  -34.60659735
50  -34.90948491
55  -35.06078029
60  -35.13670834
65  -35.17291984
20  -20.94408158
22  -24.83687118
24  -27.46567622
26  -29.13863609
30  -31.36270224
35  -32.92593213
40  -33.99982477
45  -34.60659735
50  -34.90948492
55  -35.06078029
60  -35.13670834
65  -35.17291984
70  -35.18565646
75  -35.18964322
80  -35.19145037
