20  -51.51761731
22  -54.11183699
24  -55.75872623
26  -56.78677654
30  -58.05464352
35  -58.87489498
40  -59.37921259
45  -59.64518196
50  -59.77815221
55  -59.84583501
60  -59.88068270
65  -59.89785240
70  -59.90402455
75  -59.90608872
80  -59.90709911
