   1.009675096   0.000000000   0.000000000
  -0.504837548   0.874404283   0.000000000
   0.000000000   0.000000000   6.087895618
   1.183066149  -0.000000000   0.000000000
  -0.591533074   1.024565339   0.000000000
   0.000000000   0.000000000   6.087895618
   1.320355116  -0.000000000   0.000000000
  -0.660177558   1.143461072   0.000000000
   0.000000000   0.000000000   6.087895618
   1.493746169  -0.000000000   0.000000000
  -0.746873084   1.293622129   0.000000000
   0.000000000   0.000000000   6.087895618
   1.494093825  -0.000000000   0.000000000
  -0.747046912   1.293923208   0.000000000
   0.000000000   0.000000000   6.087895618
   1.486470754  -0.000000000   0.000000000
  -0.743235377   1.287321435   0.000000000
   0.000000000   0.000000000   6.087895618
   1.462473035  -0.000000000   0.000000000
  -0.731236517   1.266538801   0.000000000
   0.000000000   0.000000000   6.087895618
   1.434915862  -0.000000000   0.000000000
  -0.717457931   1.242673589   0.000000000
   0.000000000   0.000000000   6.087895618
   1.414264978  -0.000000000   0.000000000
  -0.707132489   1.224789399   0.000000000
   0.000000000   0.000000000   6.087895618
   1.400021983  -0.000000000   0.000000000
  -0.700010992   1.212454603   0.000000000
   0.000000000   0.000000000   6.087895618
   1.386992797  -0.000000000   0.000000000
  -0.693496399   1.201170997   0.000000000
   0.000000000   0.000000000   6.087895618
   1.382668561  -0.000000000   0.000000000
  -0.691334281   1.197426099   0.000000000
   0.000000000   0.000000000   6.087895618
   1.383090794  -0.000000000   0.000000000
  -0.691545397   1.197791763   0.000000000
   0.000000000   0.000000000   6.087895618
   1.384562861  -0.000000000   0.000000000
  -0.692281430   1.199066610   0.000000000
   0.000000000   0.000000000   6.087895618
   1.385705828  -0.000000000   0.000000000
  -0.692852914   1.200056449   0.000000000
   0.000000000   0.000000000   6.087895618
   1.386989816  -0.000000000   0.000000000
  -0.693494908   1.201168416   0.000000000
   0.000000000   0.000000000   6.087895618
   1.388910357  -0.000000000   0.000000000
  -0.694455179   1.202831653   0.000000000
   0.000000000   0.000000000   6.087895618
   1.391847440  -0.000000000   0.000000000
  -0.695923720   1.205375242   0.000000000
   0.000000000   0.000000000   6.087895618
   1.396513738  -0.000000000   0.000000000
