6  
8  
12  
16  
24  
6  -22.54533896
8  -22.53745329
12  -22.56874902
16  -22.54637587
24  -22.55869243
6  -22.54533896
8  -22.53745329
12  -22.56874902
16  -22.54637587
24  -22.55869243
