10  
15  
20  
25  
30  
10  1.90243486
15  -22.54533896
20  -35.54644430
25  -41.61138394
30  -44.14781119
10  1.90243486
15  -22.54533896
20  -35.54644430
25  -41.61138394
30  -44.14781119
