20  -42.77059418
22  -44.42062203
24  -45.41635566
26  -46.00649715
30  -46.79740951
35  -47.45816756
40  -47.85012034
45  -48.04539905
50  -48.14682168
55  -48.20083617
60  -48.22880207
65  -48.24219024
70  -48.24693544
75  -48.24842389
80  -48.24896674
