20  -22.56874902
22  -23.80313405
24  -24.55408169
26  -24.98027984
30  -25.47933528
35  -25.79649660
40  -25.95436987
45  -26.03906079
50  -26.08848730
55  -26.11703777
60  -26.13319721
65  -26.14155117
70  -26.14513534
75  -26.14643463
80  -26.14693706
