   1.007092084   0.000000000   0.000000000
  -0.503546042   0.872167329   0.000000000
   0.000000000   0.000000000   6.087895618
   1.180483137   0.000000000   0.000000000
  -0.590241568   1.022328385   0.000000000
   0.000000000   0.000000000   6.087895618
   1.301173606   0.000000000   0.000000000
  -0.650586803   1.126849398   0.000000000
   0.000000000   0.000000000   6.087895618
   1.474564659  -0.000000000   0.000000000
  -0.737282330   1.277010454   0.000000000
   0.000000000   0.000000000   6.087895618
   1.488144133  -0.000000000   0.000000000
  -0.744072066   1.288770624   0.000000000
   0.000000000   0.000000000   6.087895618
   1.493148223  -0.000000000   0.000000000
  -0.746574111   1.293104293   0.000000000
   0.000000000   0.000000000   6.087895618
   1.484991464  -0.000000000   0.000000000
  -0.742495732   1.286040333   0.000000000
   0.000000000   0.000000000   6.087895618
   1.468190968  -0.000000000   0.000000000
  -0.734095484   1.271490676   0.000000000
   0.000000000   0.000000000   6.087895618
   1.448156321  -0.000000000   0.000000000
  -0.724078161   1.254140163   0.000000000
   0.000000000   0.000000000   6.087895618
   1.431633983  -0.000000000   0.000000000
  -0.715816991   1.239831398   0.000000000
   0.000000000   0.000000000   6.087895618
   1.421385391  -0.000000000   0.000000000
  -0.710692696   1.230955858   0.000000000
   0.000000000   0.000000000   6.087895618
   1.417038840   0.000000000   0.000000000
  -0.708519420   1.227191634   0.000000000
   0.000000000   0.000000000   6.087895618
   1.418248066   0.000000000   0.000000000
  -0.709124033   1.228238854   0.000000000
   0.000000000   0.000000000   6.087895618
   1.420072494  -0.000000000   0.000000000
  -0.710036247   1.229818855   0.000000000
   0.000000000   0.000000000   6.087895618
   1.421413793  -0.000000000   0.000000000
  -0.710706896   1.230980454   0.000000000
   0.000000000   0.000000000   6.087895618
   1.422889221  -0.000000000   0.000000000
  -0.711444611   1.232258213   0.000000000
   0.000000000   0.000000000   6.087895618
   1.423625664  -0.000000000   0.000000000
  -0.711812832   1.232895991   0.000000000
   0.000000000   0.000000000   6.087895618
   1.423429839  -0.000000000   0.000000000
  -0.711714919   1.232726401   0.000000000
   0.000000000   0.000000000   6.087895618
   1.423429839  -0.000000000   0.000000000
  -0.711714919   1.232726401   0.000000000
   0.000000000   0.000000000   6.087895618
