7  -22.31872371
20  -42.54679125
22  -44.02954895
24  -44.93099546
26  -45.42423309
30  -45.95762098
35  -46.26431319
40  -46.41309639
45  -46.49077583
50  -46.53567073
55  -46.56160660
60  -46.57666677
65  -46.58457518
70  -46.58803569
75  -46.58934488
80  -46.58988532
